"7","KATENE, Rahui Reid","Te Tai Tonga Electorate"
"8","GLAVISH, Rangimarie Naida"
"9","TAWHIWHIRANGI, Iritana Te Rangi"
"10","MATTHEWS, Hector John Rarawa"
"11","PAUL, Te Orohi Teeni"
"12","PANOHO, Amokura Huia Angeline"
"13","HAWKE, Grant Pakihana"
"14","YATES, Bronwyn Ruth Naumai"
"15","PEITA, Josephine Bernadette"
"16","ORZECKI, Richard Edward"
"17","PITMAN, Mary-Anne Paneo"
"18","BLACK, Te Awanuiarangi Hapi"
"19","HAREMATE-CRAWFORD, Georgina Kopare Huia"
"National Party"
"1","KEY, John Phillip","Helensville Electorate"
"2","ENGLISH, Simon William","Clutha-Southland Electorate"
"3","BROWNLEE, Gerard Anthony","Ilam Electorate"
"4","POWER, Simon James","Rangitikei Electorate"
"5","SMITH, Nicolas Rex","Nelson Electorate"
"6","RYALL, Anthony Boyd Williams","Bay of Plenty Electorate"
"7","COLLINS, Judith Anne","Papakura Electorate"
"8","WILLIAMSON, Maurice Donald","Pakuranga Electorate"
"9","CARTER, David Cunningham","Seat Allocation 86"
"10","TOLLEY, Anne Merrilyn","East Coast Electorate"
"11","McCULLY, Murray Stuart","East Coast Bays Electorate"
"12","SMITH, Alexander Lockwood","Rodney Electorate"
"13","MAPP, Wayne Daniel","North Shore Electorate"
"14","FINLAYSON, Christopher Francis","Seat Allocation 88"
"15","GROSER, Timothy John","Seat Allocation 92"
"16","JOYCE, Steven Leonard","Seat Allocation 94"
"17","Te HEUHEU, Georgina Manunui","Seat Allocation 95"
"18","GUY, Allen Nathan","Otaki Electorate"
"19","TISCH, William Lindsay","Waikato Electorate"
"20","WONG, Pansy","Botany Electorate"
"21","CARTER, John McGregor","Northland Electorate"
"22","HEATLEY, Philip Reeve","Whangarei Electorate"
"23","HUTCHISON, Charles Paul Telford","Hunua Electorate"
"24","ARDERN, Philip Shane","Taranaki-King Country Electorate"
"25","WORTH, Richard Westwood","Seat Allocation 97"
"26","HENARE, Raymond Tau","Seat Allocation 100"
"27","GOUDIE, Sandra Anne","Coromandel Electorate"
"28","ROY, Eric Wilbur","Invercargill Electorate"
"29","COLEMAN, Jonathan David","Northcote Electorate"
"30","WILKINSON, Catherine Joan","Seat Allocation 102"
"31","TREMAIN, Christopher James","Napier Electorate"
"32","BORROWS, Kerry James","Whanganui Electorate"
"33","FOSS, Craig Raymond Robert","Tukituki Electorate"
"34","PEACHEY, Allan Frederick","Tamaki Electorate"
"35","LOTU-IIGA, Peseta Samuela Masunu","Maungakiekie Electorate"
"36","PARATA, Patricia Hekia","Seat Allocation 103"
"37","LEE, Melissa","Seat Allocation 106"
"38","BAKSHI, Kanwaljit Singh","Seat Allocation 108"
"39","GOODHEW, Joanne Gay","Rangitata Electorate"
"40","DEAN, Jacqueline Isobel","Waitaki Electorate"
"41","BENNETT, Paula Lee","Waitakere Electorate"
"42","AUCHINVOLE, Christopher John","West Coast-Tasman Electorate"
"43","WAGNER, Nicola Joanne","Seat Allocation 110"
"44","BENNETT, David","Hamilton East Electorate"
"45","BLUE, Jacqueline Diane","Seat Allocation 111"
"46","SHANKS, Katrina May","Seat Allocation 113"
"47","KING, Colin McDonald","Kaikoura Electorate"
"48","QUINN, Bernard Paul","Seat Allocation 116"
"49","WOODHOUSE, Michael Allan","Seat Allocation 118"
"50","HAYES, John Bernard","Wairarapa Electorate"
"51","BRIDGES, Simon Joseph","Tauranga Electorate"
"52","ADAMS, Amy Juliet","Selwyn Electorate"
"53","UPSTON, Louise Claire","Taupo Electorate"
"54","McCLAY, Todd Michael","Rotorua Electorate"
"55","MACINDOE, Timothy Harley","Hamilton West Electorate"
"56","GILMORE, Aaron Wayne","Seat Allocation 120"
"57","KAYE, Nicola Laura","Auckland Central Electorate"
"58","CALDER, Campbell Gordon"
"59","POWELL, Conway Llewelyn"
"60","FRANKS, Stephen Leslie"
"61","ALEXANDER, Marc Antonius"
"62","PLIMMER, Malcolm Ross"
"63","HARRIS, Mita Whare"
"64","HEFFERNAN, Terence Michael"
"65","MUSUKU, Ravi Kumar"
"66","YOUNG, Jonathan Edgar Joseph","New Plymouth Electorate"
"67","WHITESIDE, Richard Wood"
"68","O'BRIEN, Paul Francis"
"69","WATKINS, Youngshin Mary"
"70","GURREY, Vivienne Ann"
"71","McLEAN, Dugald Stuart Arthur"
"72","O'CONNOR, Simon David"
"United Future"
"1","DUNNE, Peter Francis","Ohariu Electorate"
"2","TURNER, Judith Anne"
"3","KRUM, Denise Adrienne"
"4","REEVES, Graeme Leonard"
"5","SOLOMON, Aaron Marcellin Selio"
"6","SMITH, Murray Vaughan"
"7","WILSON, Neville Jerome"
"8","OWEN, Francis Charles Trainor"
"9","TUCK, Janet Claire"
"10","MUTHU, Karuna"
"11","LOOMES, Robin Andrew"
"12","GRAYDON, Gregory Victor"
"13","LIGHT, Damian Francis"
"14","ROBERTS, Vanessa Joy"
"15","GALEY-YOUNG, Aaron Micheal"
"16","McINNES, Ian William"
"17","SHEFFIELD-CRANSTOUN, Kelleigh Teresa"
"18","WARD, Brian James"
"19","SMITH, Vaughan"
"20","STOWERS, James Amando Alfred"
"21","MOCKRIDGE, Bryan"
"22","SOLOMON, Arthur Gus"
"23","HURN, Jennifer"
"24","HEAD, Manogi Turua"
"25","BROWN, Diane Margaret"
"26","TODD, Quentin Gregory"
"27","WHITE, Rochelle Karen"
"28","LANGFORD, John Anthony"
"29","JOHNSON, Philip Alan"
"30","SMITH, Kenneth Wayne"
